CHR	START	STOP	GENE	17401.best.score.totallist	17320.best.score.totallist	17370.best.score.totallist	17300.best.score.totallist	17392.best.score.totallist	17367.best.score.totallist	17316.best.score.totallist	17299.best.score.totallist	17397.best.score.totallist	17398.best.score.totallist	17360.best.score.totallist	17329.best.score.totallist	17327.best.score.totallist	17391.best.score.totallist	17306.best.score.totallist	17311.best.score.totallist	17308.best.score.totallist	17315.best.score.totallist	17384.best.score.totallist	17386.best.score.totallist	17319.best.score.totallist	17304.best.score.totallist	17314.best.score.totallist	17389.best.score.totallist	17369.best.score.totallist	17309.best.score.totallist	17313.best.score.totallist	17364.best.score.totallist	17362.best.score.totallist	17312.best.score.totallist	17365.best.score.totallist	17301.best.score.totallist	17374.best.score.totallist	17328.best.score.totallist	17368.best.score.totallist	17373.best.score.totallist	17298.best.score.totallist	17387.best.score.totallist	17403.best.score.totallist	17310.best.score.totallist	17399.best.score.totallist	17382.best.score.totallist	17402.best.score.totallist	17296.best.score.totallist	17333.best.score.totallist	17326.best.score.totallist	17376.best.score.totallist	17330.best.score.totallist	17317.best.score.totallist	17361.best.score.totallist	17305.best.score.totallist
16	23607863	23608013	PALB2	0.0610232502644031	0.0554061934448019	0.0644623850633984	0.0561548541585274	0.0615239932414951	0.0561835963064546	0.0561347277608348	0.0593667867548424	0.0637318384176391	0.0524176560501414	0.0707591289459752	0.0522379568556782	0.0563712210212165	0.0624568658690429	0.0585810652453934	0.0568663775103348	0.0530480808751062	0.0560653389299509	0.0633670237830475	0.0625437008640849	0.0561602617791986	0.0596901516161243	0.0568368307636553	0.0507757613877319	0.0691259270271181	0.0558630761746199	0.0598475447990433	0.0692854737348549	0.0718463077058936	0.0566906168356931	0.0597186330059524	0.0518405736303625	0.0507958534148247	0.0568998355206519	0.0507316916769138	0.0598383926011787	0.0570751995646546	0.0678446167307561	0.0688747731670881	0.0600419596312243	0.05893471832622	0.063584173435697	0.063010528721908	0.0499371029670834	0.0528719544149835	0.0546020767235518	0.0584012595442094	0.0603971490698025	0.0570433198121739	0.0699339289016994	0.0599764151682573
16	23614003	23614092	PALB2	0.0462709778464525	0.0540528640867134	0.0536592103026326	0.0504581941920462	0.0482653923472507	0.0460531406732324	0.0445436728989516	0.0476326740241077	0.0514252641309167	0.0447636867986883	0.0530039599027128	0.053670456489455	0.0484579966308741	0.0459473986441438	0.0475899685256651	0.0486035700775564	0.0502321494320992	0.0469454974449729	0.0454714851184142	0.0536736646792215	0.049459069989013	0.0442440474655721	0.0482632107866719	0.0436215551019583	0.0565256085535185	0.0504821863104463	0.0470676791622145	0.0541882070386064	0.0547827646593972	0.0473416627139967	0.0495782175987419	0.0504240364218159	0.0549865563091873	0.0492743344745541	0.0451577052260995	0.0495043755753253	0.0448385057453286	0.0561490129936965	0.053050138481294	0.0445779574062135	0.0469423478664788	0.0538567243156461	0.0554010187795971	0.0448349781819224	0.0476034203405418	0.0499763837637733	0.0441538166092638	0.0491939477627221	0.0444653267429247	0.049766609119603	0.0442341210491784
16	23621361	23621479	PALB2	0.066349451540733	0.0654796257791393	0.0786324326884902	0.0688769490334781	0.080429322364629	0.0680297023634346	0.0673696878366319	0.0680836977303334	0.0748523009287154	0.0653919727048362	0.0834564877533372	0.0667845932472818	0.0639537905306306	0.0711671118521344	0.0666700681536714	0.063875958615265	0.0592567643515285	0.0632134837860164	0.0735299123960947	0.0797063526343408	0.0688346888029487	0.0716181679788722	0.0645067316628382	0.0668369046616637	0.0889909952397649	0.0687810939649482	0.0686475680712822	0.0824520341928488	0.0832842380855779	0.0742171248520107	0.0683542215389288	0.0654965337062533	0.0623088213978985	0.0739460246723616	0.0674921052997755	0.0714613739775909	0.0583335504627245	0.0856325024266085	0.0817864878648196	0.0717042348457288	0.0645479155685564	0.0776787284487074	0.0803910762329342	0.0605256043005759	0.0612093893689471	0.0659633792420991	0.0673624524836051	0.0672903267983559	0.0661774474476954	0.0809281179182955	0.0713125909160872
16	23622968	23623131	PALB2	0.0406160624281038	0.0377532448362607	0.0512962603018852	0.0362493605999321	0.0551866087598344	0.0458894712428865	0.0368675841981798	0.0371951615142655	0.0543089467393032	0.0409386120125162	0.0508449009842234	0.0344815280665048	0.0400800291361325	0.043169468857555	0.0359875217467089	0.0388056900274402	0.034953306469136	0.037322452094918	0.0465217010683901	0.05141105651844	0.0356572656632055	0.0354141576257825	0.0369922138558506	0.0433372517104824	0.0520250285579163	0.0359470276655611	0.0370224283848958	0.0515882592762707	0.0515693044279264	0.0365492832828009	0.0508144757094232	0.0375018699325143	0.0378632197213982	0.0363907237038629	0.0443621984561349	0.0496242840977886	0.0370191180592527	0.0505808690943553	0.0457883668826038	0.0364232859644393	0.0407113981412949	0.0517982092306483	0.0515137367405469	0.0395951275140327	0.0394611161018489	0.0359479619805865	0.0442531997014141	0.0390004018826455	0.0371558361290281	0.0521048706749191	0.0366065440039382
16	23624008	23624095	PALB2	0.0795811071740373	0.0743770634035736	0.0785992075520606	0.0718729564555553	0.0826102320598424	0.0823132711963804	0.0856743061529615	0.0826118354463176	0.0790052335058217	0.08890641617665	0.0794695545434528	0.0781621860118195	0.0702927648618261	0.0773759198344407	0.0804213642019684	0.0678276944492429	0.0849487059225254	0.0888501358321741	0.084291513108984	0.0778930756216486	0.0720180586851883	0.0792420161638669	0.0794339480460479	0.082032727786668	0.0777401457219344	0.0736620214105212	0.0837507763132367	0.0796137965360015	0.0770517689500441	0.0702336508718819	0.0789060372649771	0.075521784028594	0.0867314994646603	0.0719172917183049	0.0803190463152063	0.0801369513463376	0.0834557145496219	0.0777613507416051	0.0793530893111788	0.079207716660141	0.0867428328128255	0.0781220503890364	0.0790731689204628	0.0742930553907206	0.0788588169586621	0.0827406367683258	0.0896534159162937	0.0784500264804638	0.0855861761676984	0.0820876919425231	0.0765305973615857
16	23626235	23626398	PALB2	0.0427669752156247	0.0329659714308567	0.0283362716875449	0.031386876070488	0.029030469923002	0.0287071020921869	0.0447223180050501	0.0441740516107781	0.0285011981616505	0.0401691895494911	0.0280083378310152	0.0334533920615947	0.0316422529563879	0.0373535394035805	0.0416905669703076	0.0316340666669046	0.0367909329051893	0.0462280434675015	0.0398341025285377	0.0288149850487586	0.0310063010271061	0.041748623795085	0.044331653664346	0.029738363926727	0.0286793550141692	0.0316213414824313	0.0441431087333384	0.0316988694012928	0.0284077023885456	0.0338828766983333	0.0264192674146908	0.0313216877640004	0.0363549263058169	0.033974129901783	0.0287845539926718	0.0296705794184856	0.0427027007250351	0.0315431982008677	0.0318409588120883	0.043066964986016	0.0415385444414032	0.0282351479609611	0.0316394407481056	0.0259623084857364	0.0343381710821424	0.0347574518918491	0.0401925278737626	0.0385732208879896	0.0450359329225905	0.027552012668958	0.0430650837269066
16	23629203	23629276	PALB2	0.0533493182902907	0.0402893378751889	0.0535232500203804	0.0421312024318169	0.0583228973559978	0.0560706645057918	0.0471041702622385	0.0468735615121468	0.0510371690899642	0.0456723010290541	0.0577082945862924	0.0425869981242485	0.048843283370918	0.0561881233751038	0.0485795962039217	0.0498814920277101	0.0461679252339653	0.0423440427965449	0.0604747126793458	0.0531787873606808	0.0460530285970138	0.0473131145431048	0.0483797562051738	0.0539256990353034	0.0526632712048309	0.0459286534194891	0.0470149484535103	0.0500527286805784	0.0492793231752076	0.0461627963388986	0.0525304735111398	0.0418577455544923	0.0468105607881787	0.0461404833626986	0.0584660182483755	0.0585549707868179	0.0474917786163237	0.0496958730021238	0.0466770606901765	0.0472959452918804	0.054031468491158	0.0534969568905697	0.0518143751698176	0.0565678005851835	0.0473796620006184	0.0452113834671598	0.0553657520748437	0.0472119342802542	0.0471855249951009	0.057279313737828	0.0471379798433119
16	23629639	23630470	PALB2	0.0483870720342406	0.0465216849253544	0.0434792928453792	0.0422432957399878	0.0388348165715712	0.0436410466875931	0.0443941943445497	0.043051559979277	0.0432550390161418	0.0462956421766713	0.0422604158151348	0.0451923616673044	0.0468540791960831	0.0458259050024894	0.0437658151820593	0.0466767695113559	0.0432674269216022	0.0457291798375572	0.0443664675166138	0.0435791562723334	0.0426298953846137	0.0408741699547672	0.043288402579858	0.0446689947817886	0.0422527689661173	0.0427498543088952	0.0433160505150975	0.0475981691910281	0.0433067316329467	0.0440625009212377	0.0442752105258908	0.0438965652211269	0.0496251289497676	0.0440183538671905	0.0447595008623844	0.0410769152780374	0.0411889882160358	0.0489367423769494	0.0489699997482579	0.041376131747615	0.0497522016939107	0.0434361054675958	0.0480238356028645	0.0505449241462868	0.0467465513071834	0.0437367169763442	0.0411441429204163	0.041751695489874	0.0439972255896553	0.04126701507414	0.0422573736583964
16	23634861	23636335	PALB2	0.0381900060134169	0.037850087786307	0.0359334469105429	0.036216156638427	0.034640099351495	0.0374755012426123	0.0371294314625132	0.0346348612856119	0.0374101779044799	0.0431195098233173	0.0355175228164383	0.0373690409056127	0.0405958921675362	0.0409801092482689	0.0359841139489854	0.0401947241960921	0.036564354123041	0.0352598843687423	0.0368036884164908	0.0381085780193737	0.0362370293208546	0.0352160994708825	0.035612153794526	0.0393417229489456	0.0349242800971883	0.0367142152239825	0.0346904426130398	0.0371458684078525	0.03659837224827	0.0369780911751284	0.0381181718241237	0.039113586581364	0.0396574142950233	0.0353348141980815	0.0388642608286742	0.0372487370551002	0.0353662119433434	0.0379189909436993	0.0379124181503694	0.0366437231923613	0.0431626879885015	0.0367132454416279	0.0383172436117055	0.0418566446742848	0.041454347812132	0.0371913812135962	0.0379124163413748	0.0354462107200006	0.036816323919647	0.0355404416326443	0.0366482619566532
16	23637849	23637953	PALB2	0.0499221439421097	0.0469094777777716	0.0406790055200859	0.0448859913365123	0.0386039357848997	0.0415052524481364	0.0506461612371979	0.0514498423886089	0.0399078484832628	0.0484673444299978	0.0428135180353859	0.0454968860201595	0.0464772143790229	0.0465299543048572	0.0501591079871095	0.0472914076180649	0.0427465362322756	0.0506878077678271	0.0494576267903027	0.0369949247533483	0.0465826126758793	0.0520090973726473	0.0506438095372556	0.0375865481803652	0.0366717983961826	0.0435105056452525	0.0517313863206748	0.039410343958126	0.0393280816835437	0.0515150458108546	0.0404282858105634	0.0448828220131281	0.0432385424390363	0.0518690513654942	0.0425973465074381	0.0415241034890134	0.0463482580911422	0.0342602765143188	0.0401221315415531	0.0513303228388938	0.045759801712164	0.0400144102191758	0.0375001967794338	0.0462589138741669	0.0469866398430295	0.0454962847535257	0.0467782817733668	0.0499086451848787	0.0513881018431311	0.0429475646567726	0.0512122552634575
16	23638069	23638130	PALB2	0.0476326125010527	0.0461598132245615	0.0452244125799039	0.0440745117242498	0.0389113371014725	0.0452351772761786	0.0564128350454381	0.0555921544423214	0.0441030891259804	0.0398796335403275	0.0405993490025062	0.0460010925754805	0.0448517390391212	0.0437488014508667	0.0555649887391601	0.045233579039697	0.0475645926780221	0.0573240837936588	0.0408438990841038	0.0450716356560436	0.0442104409897116	0.0563840818814038	0.0555134681917839	0.0460661485209495	0.0422472527326072	0.0414162951653461	0.0555074014434851	0.0415995949822493	0.0443945930482109	0.0552230908685174	0.0436463096861425	0.0456530275472581	0.0488137931731843	0.0551836082685542	0.0444338900644101	0.0453174950293528	0.0474991829451459	0.0464686814512209	0.0415580685903687	0.0550555312494766	0.0425664516648116	0.0452786280871793	0.0457752234353436	0.0396948871347349	0.0444199022189956	0.0466415180849896	0.0415375000511146	0.0453275296026349	0.0558066745672514	0.0402555831296214	0.0563944027902563
16	23641109	23641158	PALB2	0.0525738990948948	0.0610470444513093	0.0704177595136446	0.0593505067048205	0.0691262272300759	0.0699404029014739	0.0557611394397386	0.0645268206550572	0.0702489347645446	0.06304539384594	0.0759477460765542	0.0622847269198238	0.0590722491497573	0.0471762002044621	0.0489435446845356	0.0591585060661935	0.0673538787975734	0.0583091387010676	0.0593937574527421	0.0668983209982835	0.0596759271506049	0.0622083987524528	0.0515639336122981	0.0710777087528594	0.0757634117072207	0.0603058040579285	0.0647553363713359	0.0770439366759582	0.0712466051117564	0.0620149609577762	0.0711610190708567	0.0587751991144597	0.0547739830140957	0.0607594574588881	0.0602806093110267	0.0700833024685191	0.0533084526388274	0.0761605090386786	0.0771513165309171	0.0600763102602627	0.0572238725720436	0.0697329820791254	0.0705904550705912	0.0524210713873306	0.0616234952825157	0.0660964181886898	0.0662985055184581	0.0597532924757125	0.0554972689916121	0.0758915392237662	0.0622383118844289
16	68737415	68737464	CDH1	0.147204265979594	0.224090189295861	0.345332355578562	0.212642500332176	0.345732910665574	0.276437116224706	0.191581848344799	0.216179491739478	0.327155055260842	0.224502166789016	0.373435640100514	0.210633818099601	0.220198349445134	0.187008353423351	0.188981550417842	0.207596184875445	0.217125617551149	0.18795036654445	0.258240995231541	0.34505365665213	0.213252460692075	0.211076730601622	0.188569762148844	0.276998048244854	0.38567156292374	0.214787117253591	0.214582568740095	0.36881450592661	0.353467566586337	0.203715870681531	0.303941210263798	0.191233041547423	0.138954144500213	0.216406080568714	0.257786627679638	0.292014688916706	0.190567879552385	0.381530076005044	0.390291948746175	0.213026358990262	0.174968752285937	0.356272920957983	0.344998206198464	0.245680000808927	0.220535410876593	0.21525214961306	0.230689068156532	0.216166611001545	0.188750703609047	0.364424657521878	0.217594850373533
16	68738296	68738412	CDH1	0.0915730843139463	0.0938301687554127	0.105124263334191	0.0932311302664052	0.101240581150715	0.103973087321736	0.085378826765365	0.0803386531170055	0.107111527401431	0.089649459567139	0.111123022146776	0.0927318317106142	0.0914233290326721	0.0896345008121372	0.0806820957561013	0.0890534612340803	0.0781384988769381	0.0853550278530368	0.105749225940651	0.100645638643282	0.0931670035250479	0.0802174581310939	0.0771804346315047	0.103574501464712	0.102932624009947	0.0932189456087777	0.0802674619792843	0.110629212296514	0.097194156481881	0.0857769157536004	0.109078896359003	0.0932473331490912	0.095966501807045	0.0839737398057129	0.102930928440361	0.102658859763321	0.0790610676990033	0.102395523234206	0.110135543758896	0.0806820982311996	0.0950826690279125	0.10397910501179	0.101158059777032	0.105535386580955	0.0922769735886682	0.0944781942552468	0.0857960061251097	0.0792482893189423	0.0852882191123146	0.110720380210646	0.0809582067219526
16	68801669	68801894	CDH1	0.0362801314070209	0.0349254376186325	0.0424373689461457	0.0325784865006703	0.0430649543990619	0.0309820392134155	0.0354166925909218	0.0398431420270062	0.0362289772909955	0.0375020986433752	0.044501736097553	0.0352137742894948	0.0284988619182212	0.0397877645085278	0.0380456304614107	0.0283102098559881	0.0329978391778386	0.0360577168645508	0.042227388749533	0.0417589899784107	0.0327443810962152	0.0379672287365596	0.0367922395511515	0.0315194647403486	0.0452167081548834	0.0329874039756084	0.0397707530522932	0.048237101576317	0.0441033727519423	0.0290745340119092	0.0360344767508032	0.0313650176988314	0.0334879959564178	0.0290992193551242	0.0300166478887841	0.0365180223215797	0.0352430254848147	0.0490780575751801	0.0482116587396533	0.0381972727109053	0.0406645020284805	0.0422469652353968	0.0459741486723377	0.0294989197830125	0.0272560415555296	0.0329404034067644	0.0384960334347895	0.0381558371481632	0.035009416899052	0.0386213854609602	0.037776634288613
16	68808423	68808568	CDH1	0.0646410268053496	0.0647961307729883	0.0521356376306254	0.0635420658897357	0.0550159178990671	0.0620174869596874	0.069011039425488	0.0606230533726355	0.0551863934327975	0.0682416613258942	0.0522331946024808	0.0661503817827842	0.0623760925485555	0.0657733307499538	0.0658793293059445	0.0618481702703948	0.0673513856753826	0.0656900745280728	0.0662530785519735	0.0522099406131362	0.0637249848903056	0.0641730244763938	0.0657072428629011	0.0619643817451415	0.0488034025129804	0.0636786228750825	0.0609264627297144	0.0576758617898548	0.0522353133799707	0.0578014166435687	0.0553155316278876	0.0638720985402771	0.0739747027560331	0.0625179615361205	0.0603520618573201	0.0562619505886352	0.0686127113327507	0.0582002316678971	0.0575713407689729	0.0629953561075737	0.0683491742445738	0.0518854270298964	0.0580473473753992	0.065093209131822	0.0656092458217122	0.0676996442459392	0.0624675998044872	0.0644403095589404	0.0687187732561599	0.0525760410527467	0.0632432009312255
16	68808692	68808849	CDH1	0.0430222271423349	0.0535343993222315	0.0348965968102692	0.0448416466456165	0.0337812855208612	0.0320912635605503	0.0385437071096926	0.0507584129330176	0.0319484094311635	0.0378929916480177	0.0346581231523859	0.0518242301931529	0.0426366390377364	0.0398527335672469	0.0513858533415601	0.0411706634927079	0.0483736970552059	0.0507501312618559	0.0379534389456369	0.035629569697512	0.044864309221354	0.0445779742100303	0.051143088194434	0.0310447538988264	0.0345413132551899	0.0446056734027916	0.051280286454683	0.0478582390084908	0.0361312091742935	0.0438276513995724	0.0321538119022167	0.0443560664945544	0.04920003704177	0.0425403737763164	0.0323452596108835	0.0309675092744809	0.0434622400740708	0.0481464708406531	0.0478486138963043	0.0443658590303265	0.0492719287016145	0.0351904926323067	0.048257083753062	0.0335776542780583	0.0397195073846274	0.0428847967293515	0.0363039140613253	0.0465464674553148	0.0425892773812586	0.0313696934485494	0.044204555095762
16	68810196	68810342	CDH1	0.042649463181533	0.0506455929741064	0.033846780010832	0.0435574784351842	0.0346161482801903	0.0372094958007124	0.0474061975833116	0.0507689920816969	0.0321492898905493	0.0442026548104967	0.0351903613491282	0.051022874137308	0.0391651217571493	0.0425871243527054	0.052426610864708	0.0378708180300393	0.0476635230384425	0.0522124667492723	0.0443950957394449	0.0356333824440595	0.0436998888285178	0.0483041649787825	0.0517164625396425	0.0349616621431793	0.0372128522837922	0.0437069828976347	0.052098665181892	0.0478622210003237	0.0358848453720861	0.0459216895088388	0.0323234318842978	0.0434793092680247	0.0477666439079454	0.0463190762991422	0.0347056920807804	0.03189245257499	0.0451395239248009	0.0478681076461605	0.0473119198865984	0.0479531693950574	0.0516715147347635	0.0352795056905795	0.0477414672522118	0.0374348538948656	0.039798084718256	0.0420414341530764	0.0434207428108232	0.0474839049028847	0.0483051135044544	0.033231554323318	0.0483227562080816
16	68811683	68811860	CDH1	0.0541086308870376	0.0567139785547404	0.0740580367781823	0.0572319901455334	0.0753627405338334	0.0594060931806689	0.0624585112759655	0.0642650869056231	0.0689399195097719	0.0491200072289493	0.0897439933271405	0.0571858025614713	0.0503476294988999	0.057112042762841	0.063782636522291	0.0508044281772086	0.0579119118122425	0.058455075419091	0.0662174063776998	0.0744054094072696	0.0573731248083312	0.0674457675729463	0.0603718184159174	0.0551850320876945	0.0914397432524591	0.0574098339892393	0.0652356501714933	0.0879795005395461	0.0881448060890052	0.064599605046407	0.0651428354602815	0.0574136848809488	0.0526942958010202	0.0648173562799261	0.0526110517302871	0.065845702545282	0.0573086043350191	0.090586344240293	0.0900774163273026	0.0686048344136342	0.0503390182775461	0.0739689486082438	0.0765617055256155	0.0478270104006386	0.0470015902830502	0.0559080260695154	0.0561975563519162	0.0617454459357901	0.0626812305711459	0.0856484804444346	0.0688251855519001
16	68812134	68812264	CDH1	0.047193563902661	0.0604439025590383	0.0616671280460711	0.0594942371993089	0.0666319756586215	0.0569823391484776	0.0556823676109618	0.0648495642966764	0.0559695362988899	0.0562414040769626	0.0781250774876415	0.0590654417952469	0.0552691116569492	0.0531666227213519	0.0545702354179108	0.0530601837143649	0.0599011355603266	0.0547187535556172	0.0608928041246764	0.0635271776352912	0.0611280146498124	0.0655582715797223	0.0519298465191914	0.0560587806240188	0.0755300663868224	0.0609427267719158	0.0653671450083476	0.0743886634803598	0.0730333173538599	0.0636247483947836	0.0566510643466966	0.0601354977567237	0.0464104992877002	0.0634941497957368	0.0530772036323105	0.0628991539173841	0.053159790189416	0.0761320070859354	0.0757580411846963	0.0652671144671767	0.0476509010574338	0.0626133524903467	0.0633390127063694	0.0469819778585482	0.0512959652799428	0.0604824464421695	0.0613561489827266	0.0635818720867432	0.0529973382174637	0.0741315611102799	0.0657241839334511
16	68813312	68813496	CDH1	0.062148476828218	0.0564458591333513	0.0896644658190199	0.0623054883846148	0.0895821535084455	0.059086995421602	0.0609534578853033	0.061563686173208	0.081119184445042	0.0441473139079342	0.0971011572444163	0.0557467051716687	0.0609849157101745	0.0611738836513932	0.0617996894036393	0.0588955554375084	0.0603401902010263	0.0548833295777121	0.0651368103655087	0.0898921133795797	0.062309398591215	0.0648838387752422	0.0627700712348655	0.0551661596161735	0.0985271122935362	0.0622636606105193	0.0621749990757866	0.095484119481991	0.097288532857432	0.0628474082343318	0.0749495874848772	0.0586341103316139	0.0559736986834517	0.0630071631827489	0.0559539108858446	0.0746459269259451	0.0609284148814875	0.0967353180290304	0.0929952277354966	0.0647335669192884	0.0522634590682857	0.0892504708274285	0.0899917307074282	0.0496710354090572	0.0518302688407591	0.0613728506761961	0.057003011198845	0.0624501991292022	0.057231712605601	0.0901360515337038	0.0643568061270555
16	68815514	68815760	CDH1	0.0469308599960323	0.0447931608134582	0.0554509036948094	0.0410572360635666	0.0564126121292902	0.0494031674665932	0.0380005846186891	0.0458365044893208	0.0534996858581563	0.0443747639206483	0.0525658099827124	0.046406343875703	0.043851878095954	0.0457606908610784	0.0434899089404431	0.0425032834516466	0.045952175595842	0.0423399749884133	0.0470775925697877	0.0564575570833157	0.0419452355173507	0.0384427947865454	0.0425047340533027	0.0489434105638557	0.056450759872543	0.0418978816981866	0.0458356745085154	0.0612596569894922	0.0531171054405281	0.0405365964917158	0.0522856586569081	0.0458539213396362	0.0533735157431832	0.0404697987330006	0.0487831676804124	0.0497329305307429	0.0375868599607936	0.0622405975113515	0.0603526817592651	0.037709663038889	0.051243343052202	0.0563032140461038	0.0635269405140146	0.0501321024828367	0.0436118802966734	0.0422065848438699	0.044974254919889	0.0401217771585009	0.0380542261774987	0.0486357400038957	0.0403905297240513
16	68819279	68819426	CDH1	0.0582301502347918	0.0551628123217322	0.0663819876991027	0.0536857558205132	0.0651474443668356	0.0619262705544759	0.0485300166727243	0.0403011878443044	0.0649972532396676	0.0547319746732569	0.0674575580554428	0.0525670856270551	0.0588913823552067	0.059847723589597	0.0485255678764909	0.059491073776297	0.0499764829420482	0.0416967669150818	0.0592008435225236	0.0657465350215945	0.0538741764478517	0.0487338666619428	0.0470811004733607	0.0594542728120851	0.0730507815867622	0.0532614244010734	0.0398697391809595	0.0721054674781906	0.0722356257100612	0.0527719540150485	0.0630730790003131	0.057233096038936	0.0609076587330486	0.0544100121701937	0.058521911643008	0.0622029212296836	0.0496241568378125	0.0743351335023528	0.0728340691327919	0.0484217654667178	0.0558523969249771	0.0663421026699189	0.0679958270829181	0.0606509230355844	0.0578778222571071	0.0551926256614627	0.0597253365401497	0.053157341672524	0.0493382747762918	0.0668697159242526	0.0487233280381789
16	68822000	68822226	CDH1	0.0615429054845792	0.058310231322185	0.065645275882221	0.0569352457931289	0.0678121352210355	0.0591932856374036	0.0587898109529543	0.0556971779997205	0.0623559579217528	0.0544993305537523	0.0700723970713722	0.0571733038037427	0.0570909871548029	0.0616654871923286	0.0572608449636123	0.0569416648978176	0.0573758276402438	0.0539564679517693	0.0675530376838064	0.0673885285334283	0.0569461716020701	0.0605858358478408	0.0566798257901807	0.0593092007810342	0.0675402275875267	0.0571987559628136	0.0567889775378324	0.0686993499788946	0.0670569234871678	0.0581103648644242	0.0638837086172126	0.0566776288152383	0.0570247581574929	0.0582649541210752	0.0608141000014401	0.0648460313684838	0.0569068172152377	0.0725551135707787	0.0721303496148369	0.0605865221499077	0.0636651818462105	0.065673649894232	0.0705097042541916	0.0602783139965957	0.0566457658117608	0.0563860555682435	0.0616236967017649	0.0586686770612506	0.0581510734547911	0.0663855163250967	0.0585991996104066
16	68823398	68823627	CDH1	0.0397977625619017	0.0427899589294355	0.0482959568106856	0.0485302287482307	0.0459913431714918	0.0478579612939308	0.0490900881231435	0.0491555878555162	0.0479480739656131	0.0478995807768563	0.0425173693029334	0.049420235644788	0.0399604719356036	0.0489003421938594	0.0508560050631931	0.0421132983273141	0.0502417053676371	0.0497419923498483	0.0482212198405819	0.0471366137935907	0.0484359438020122	0.0490362205494915	0.0500315713809431	0.0482175810629769	0.0462482821589591	0.0488459855143794	0.0497140765764384	0.0448322696563866	0.0417633674180604	0.0476946615287903	0.0490425576473472	0.0476307800818072	0.0488173604772949	0.0491139026024824	0.0476964779202561	0.0473497999820265	0.0487404194824653	0.0422319024848612	0.0430248077887756	0.0490308047243021	0.0504988059838675	0.0478796587924914	0.0487406175018214	0.0418772355503181	0.0373745547225488	0.0481969479306784	0.0486039020388102	0.0488985463201591	0.0488108037819197	0.0422036522142533	0.0488739629457323
16	68828173	68828305	CDH1	0.0620418313778693	0.0790275163342338	0.0531304498230238	0.0782820846806591	0.0481746919582757	0.0530363173580462	0.0823507615335047	0.0879251653510643	0.0499673017325865	0.0601765032566312	0.0497307334273942	0.0797949470616564	0.0612838428047489	0.0525657683656447	0.0886409297217987	0.0635153857583755	0.0827915407557131	0.0830063003344848	0.0534748337519304	0.0521846493913032	0.0768457050502267	0.0837471567834237	0.0836460590405251	0.0525019504997641	0.0509200690523465	0.0783972594270449	0.0852331891526477	0.0614490645606888	0.0494361533749575	0.0828503512381127	0.0495596674607545	0.0712615842738184	0.0746506205536968	0.0845384793592361	0.0519207380255264	0.0470230082027557	0.0763156347007656	0.0595443091641459	0.0609394049369381	0.0843835694091255	0.0654471719593191	0.0521287976667943	0.061225896005244	0.0569863005934631	0.057799205318955	0.0740700464757855	0.0534288784739489	0.0790975905217768	0.0796471709575678	0.0471722163804574	0.0840672285395644
16	68829653	68829798	CDH1	0.0398055688854735	0.0379864972136766	0.0429050186895186	0.0322072637070772	0.0435387331030164	0.0333614902112145	0.0372414216584189	0.0420648461584347	0.0367030649656272	0.0387701522913924	0.0431465928010286	0.0399340308795079	0.0337831840699796	0.0415418778672927	0.0419947917832122	0.0337062882659043	0.0377124475709676	0.0420673346797748	0.040356500621373	0.042538694108954	0.0344114723067753	0.0382184974570466	0.0419183615302051	0.0316714119791679	0.0445076379885517	0.0341821251343401	0.0416621601483314	0.0493657907292031	0.0436128808932468	0.0341285775484632	0.0343823724922449	0.0363165080023202	0.0416493591025335	0.0335705527805835	0.0341861931366128	0.0354074860596111	0.0380227410089415	0.0503397135348943	0.0497460635328788	0.0383434619975248	0.0455915159688635	0.0424491186054255	0.0493376008900306	0.0323130411310615	0.0327554696582016	0.0343835492153513	0.0390359883118618	0.0401385644127819	0.0376305380929639	0.0395285099978728	0.038369475145197
16	68833289	68833500	CDH1	0.0666216149243705	0.0619829376083787	0.0678208965045632	0.0629603754904333	0.0708873662277943	0.0661527870554354	0.059824374318194	0.05142497418468	0.0692181817438854	0.0594532310442938	0.0629575943534999	0.0568637632903491	0.065493658098282	0.0636015059207951	0.0562586257085229	0.064698050879101	0.0604563976587067	0.0491809142317873	0.0662618448999868	0.0677187561292473	0.062695273801508	0.0581955426853897	0.0563690492896838	0.0641616915905482	0.0679521568722122	0.0628215723758676	0.0520737652022993	0.0612986139379647	0.0644303727357032	0.0592856871507197	0.0675324338423282	0.06069591609275	0.0657855790626598	0.0594651309011857	0.0644445996547329	0.0679056313431457	0.0598044301951485	0.0637428339885107	0.0628476045370638	0.0554979971399393	0.0588974195791611	0.0678800370375853	0.0675852540414286	0.067396114916587	0.0636412715157301	0.0633974472666353	0.0602735445604879	0.0588123858769518	0.0587579293585362	0.0607911943554017	0.0574540065403546
